UserID,Added Tweet1,Added Tweet2,Target,New label
370422480,@blupony3 Donald Trump supported Partial Birth Abortion in 1999.,@rlockrocks @PolitiBunny @peddoc63 @colavs2184 I said a GROUP that does abortions. @PPact claims they don't use Tax$ 4 it but thats not true,Legalization of Abortion,FAVOR
373505326,💗🤗🙏🚼🙏💗#ThankyouOpal I'm still grateful to my mother Opal and her mother Myrtle for prayerfully deciding to give me a chance to live. #AdoptionNotAbortion 🙏,"""Wisdom is radiant and unfading,
and she is easily perceived by those who love her,
and she is found by those who seek her.""
Wis 6:12 #Christian #Catholic #HolyFamily 🙏",Legalization of Abortion,AGAINST
28212338,"They stopped due to the anti-abortion lobby backlash, sponsored by the GOP House

Even mentions this in YOUR article. Again","You think that regular abortion clinic attacks, to name one type, is an issue to be ignored?

It's still not recent.",Legalization of Abortion,FAVOR
12814702,"Left's ""Government has no business"" answer on abortion might have more merit to it, if they weren't forcing single-payer health care on us",This might be 1st time Trump has been forced to talk about abortion all campaign. It's exposing his non-conservative credentials. #debates,Legalization of Abortion,AGAINST
25769369,@smerconish @danabrams is a great legal analyst. Kudos! @CNN .,@POTUS please make legal #immigration easier. #gop has made #cir a wedge issue. #msnbc #cnn,Legalization of Abortion,FAVOR
132286315,"To win the abortion battle, pro-lifers must embrace the left’s most powerful weapon datechguyblog.com/2016/12/11…",But not admired enough by them to give up their love of #abortion & decide to #chooselife when they are let me know #catholic @SissyWillis,Legalization of Abortion,AGAINST
157373298,"@SarahKSilverman using your logic, when slavery was legal was it okay to kill them and use their bodies for research ?",Doe V Bolton gives us the the legal right to abortion for all 9 months until the moment of birth,Legalization of Abortion,AGAINST
728746483,Pray the World joins us in Praying the Rosary for the End of Abortion #Prolife #praytoendabortion,"Most women ""choose"" abortion precisely because they believe they have no other choice. ~Serrin M. Foster #PraytoEndAbortion",Legalization of Abortion,AGAINST
16007872,"One minute, the leftistTARDS want to take our guns, you know, to save at least just one.

One minute later, they are trying to push bills to support abortion all the way up to and after birth. 

Gawwwwwwwd!",Does this stupid civic teacher know that abortion isn't a right listed in the constitution or bill of rights. ,Legalization of Abortion,AGAINST
1612597453,#Medicaid Funding to End for #PlannedParenthood in #Texas #USA - #ProLife #pregnancy #abortion #AUS #auspol... fb.me/6hx3s4HBI,triplets born #EnCaul via #CSection! astonishing video! - #ProLife #prochoice #pregnancy #abortion #AUS #auspol... fb.me/3gRlsdGsC,Legalization of Abortion,AGAINST
31896742,#Prolife Ohio students this election: ‘I can’t support abortion’ bit.ly/2hKHFEZ A good read for @Students4LifeHQ!,New Ohio Law Will Save Babies From Abortion and Puts the Pro-Abortion Supreme Court in Check | via @LifeNewsHQ bit.ly/2hsilWN,Legalization of Abortion,AGAINST
1245066085,Hillary it's over Go home! Shut ur mouth Deal with ur physical & mental health problems Any1 who condoned bills abuse of women needs therapy,say the guy who gropes women & children,Legalization of Abortion,AGAINST
17037382,The legal deck is stacked against rape victims/survivors (I used to be a counselor).,[Illegal] marijuana far less lethal (not lethal?) than [legal] alcohol and cigs.,Legalization of Abortion,FAVOR
274582904,"If preventing pregnancy was wrong, abstinence would be wrong. Celibate priests and nuns would be wrong.",Letting women die along with fetuses is anti-life. A live woman can have more babies. She's worth more than one pregnancy.,Legalization of Abortion,FAVOR
478242108,"@YourAnonNews
 GOP only agrees abortion is ok if they pay for it. Allegedly....#powertothepeople","@Noahpinion@ProfSteveKeen
 The oldest profession will forever be debated as long as a women's right to they're own body is not up to them.",Legalization of Abortion,FAVOR
252270001,Failed trafficked woman just said she entrusted god to get her over the fence but she failed cos he's teaching her a lesson for abortion,Jailed for only 8 yrs is a scandal. Murder is murder. Sick bitch. ,Legalization of Abortion,NONE
20852423,"This just happened in Feb. BREAKING: Chilling 911 call: Baby born alive at abortion clinic, ‘we can’t provide care'",New study frm India agrees w 14 South Asian studies since 2008 that abortion increases risk of breast cancer - a lot ,Legalization of Abortion,AGAINST
60702622,"Abortion leaves scars but Jesus Christ will forgive every sin. Lisa Robertson #DuckDynasty at NRLC Prayer breakfast. 
@nprcouncil
 #prolife",New World Health Organization report mistakenly links maternal mortality to abortion law #maternalhealth @PresbyUN,Legalization of Abortion,AGAINST
